id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-mir-384	4	0.99932	0.99933	1.0	21454	0	0.49522	0.00068463	0.0025593	0.823967	38	4	0.49522
TSPAN5	3	0.45226	0.51934	1.0	10143	1	0.067627	0.00069244	0.0019903	0.823967	39	1	0.067627
EPB49	3	0.83742	0.83731	1.0	17266	0	0.64507	0.00069303	0.0019912	0.823967	40	2	0.64507
HYDIN	3	0.99928	0.99927	1.0	21453	0	0.73002	0.00072393	0.0020761	0.823967	41	3	0.73002
DGKA	3	0.99928	0.99927	1.0	21452	0	0.58737	0.0007247	0.0020797	0.823967	42	3	0.58737
ZNF486	3	0.98955	0.98966	1.0	21156	0	0.4744	0.00072941	0.0020894	0.823967	43	3	0.4744
ZNF160	3	0.99616	0.99622	1.0	21364	0	0.77012	0.0007368	0.0021143	0.823967	44	3	0.77012
CCT3	3	0.10892	0.19607	1.0	3831	2	-0.26714	0.00074018	0.0021282	0.823967	45	1	-0.26714
PPIP5K2	3	0.99926	0.99926	1.0	21451	0	0.66095	0.00074101	0.0021291	0.823967	46	3	0.66095
BTK	3	0.99925	0.99925	1.0	21450	0	0.56729	0.00075439	0.002166	0.823967	47	3	0.56729
USP11	3	0.96416	0.96425	1.0	20463	0	0.62278	0.00075468	0.0021669	0.823967	48	3	0.62278
CYP20A1	3	0.99922	0.99922	1.0	21449	0	0.63852	0.00078041	0.0022407	0.823967	49	3	0.63852
ZNF749	3	0.69517	0.69713	1.0	14065	1	0.22883	0.00078792	0.0022619	0.823967	50	2	0.22883
TMEM245	3	0.49558	0.54652	1.0	10751	1	0.95893	0.00079262	0.0022739	0.823967	51	2	0.95893
hsa-mir-4705	4	0.99385	0.99384	1.0	21279	0	0.63568	0.00079263	0.0029498	0.823967	52	4	0.63568
hsa-mir-488	4	0.51408	0.62777	1.0	10988	1	0.52454	0.00079389	0.0029531	0.823967	53	3	0.52454
PPP2R5A	3	0.99919	0.99919	1.0	21448	0	0.60439	0.00081159	0.0023237	0.823967	54	3	0.60439
hsa-mir-4678	4	0.99919	0.99918	1.0	21447	0	0.62623	0.00081423	0.0030259	0.823967	55	4	0.62623
ANKRD36	3	0.66491	0.67062	1.0	13485	1	0.81224	0.00082363	0.0023552	0.823967	56	2	0.81224
CDK5R1	3	0.99038	0.99048	1.0	21179	0	0.44184	0.00083566	0.0023868	0.823967	57	3	0.44184
NonTargetingControlGuideForHuman_0528	1	0.99916	0.9992	1.0	21446	0	1.7998	0.00083589	0.00084172	0.823967	58	1	1.7998
hsa-mir-126	4	0.99915	0.99915	1.0	21445	0	0.64296	0.00084948	0.0031486	0.823967	59	4	0.64296
NABP2	3	0.92089	0.92088	1.0	19310	0	0.44767	0.00088093	0.0025141	0.823967	60	2	0.44767
MAGEE2	3	0.99908	0.99908	1.0	21444	0	0.46046	0.0009236	0.0026363	0.823967	61	3	0.46046
LTN1	3	0.999	0.999	1.0	21443	0	0.59554	0.00099847	0.0028405	0.823967	62	3	0.59554
ROBO2	3	0.9971	0.99711	1.0	21386	0	0.52582	0.0010012	0.0028484	0.823967	63	3	0.52582
TYW5	3	0.68841	0.69106	1.0	13929	1	0.075796	0.0010266	0.0029258	0.823967	64	2	0.075796
PBX1	3	0.81675	0.81651	1.0	16810	0	0.55668	0.0010607	0.0030194	0.823967	65	2	0.55668
hsa-mir-103a-1	1	0.99893	0.99896	1.0	21442	0	1.2589	0.0010747	0.001069	0.823967	66	1	1.2589
GPR64	3	0.99888	0.99888	1.0	21441	0	0.47274	0.0011164	0.0031679	0.823967	67	3	0.47274
ARHGAP25	3	0.27924	0.41114	1.0	7807	1	-0.15174	0.0011221	0.0031854	0.823967	68	1	-0.15174
hsa-mir-568	4	0.87228	0.87199	1.0	18119	0	0.88385	0.0011238	0.0041404	0.823967	69	3	0.88385
DIAPH1	3	0.99885	0.99885	1.0	21440	0	0.47863	0.001152	0.0032694	0.823967	70	3	0.47863
HEYL	3	0.28804	0.42173	1.0	8019	1	0.58737	0.0011698	0.0033224	0.823967	71	2	0.58737
hsa-mir-8060	4	0.41168	0.55804	1.0	9597	2	0.10038	0.0011777	0.0043336	0.823967	72	2	0.10038
ZNF35	3	0.9988	0.99881	1.0	21439	0	0.55078	0.0012012	0.003404	0.823967	73	3	0.55078
NPC2	3	0.58544	0.60822	1.0	12029	1	0.45991	0.0012175	0.0034501	0.823967	74	2	0.45991
hsa-mir-484	4	0.83648	0.83604	1.0	17245	0	0.29916	0.0012413	0.0045742	0.823967	75	2	0.29916
HOXC9	3	0.29448	0.42959	1.0	8181	2	-0.1728	0.0012652	0.0035788	0.823967	76	1	-0.1728
SCAPER	3	0.48307	0.5385	1.0	10566	1	1.1522	0.0012704	0.0035912	0.823967	77	2	1.1522
hsa-mir-580	4	0.99249	0.99248	1.0	21237	0	0.66494	0.0013049	0.0047933	0.823967	78	4	0.66494
NDUFS4	3	0.45268	0.51959	1.0	10149	1	-0.29823	0.001313	0.0037134	0.823967	79	1	-0.29823
GTF2H2D	3	0.99868	0.99869	1.0	21438	0	0.49155	0.0013216	0.0037397	0.823967	80	3	0.49155
NF2	3	0.99868	0.99869	1.0	21437	0	0.52618	0.0013222	0.0037424	0.823967	81	3	0.52618
CDC37L1	3	0.57753	0.60244	1.0	11915	1	0.72864	0.0013312	0.0037655	0.823967	82	2	0.72864
PHGDH	3	0.57367	0.59965	1.0	11857	1	0.60392	0.0013452	0.0038038	0.823967	83	2	0.60392
NonTargetingControlGuideForHuman_0820	1	0.99865	0.99869	1.0	21436	0	1.3104	0.0013454	0.0013448	0.823967	84	1	1.3104
SH3GLB2	3	0.96773	0.96777	1.0	20561	0	0.94032	0.0013571	0.0038342	0.823967	85	3	0.94032
SNCAIP	3	0.14444	0.24226	1.0	4677	2	-0.26136	0.0013607	0.0038425	0.823967	86	1	-0.26136
ALS2CR8	3	0.99862	0.99863	1.0	21435	0	0.47665	0.0013818	0.0038928	0.823967	87	3	0.47665
TYR	3	0.99861	0.99862	1.0	21434	0	0.43529	0.0013942	0.0039292	0.823967	88	3	0.43529
KIAA1324L	3	0.99859	0.99859	1.0	21433	0	0.53519	0.0014146	0.0039794	0.823967	89	3	0.53519
hsa-mir-6755	4	0.42679	0.57344	1.0	9816	1	0.46302	0.001432	0.0052557	0.823967	90	3	0.46302
hsa-mir-4273	4	0.95514	0.95505	1.0	20219	0	0.24033	0.0014322	0.0052562	0.823967	91	2	0.24033
LRRC37A2	3	0.66675	0.67218	1.0	13523	1	0.66861	0.0014405	0.0040504	0.823967	92	2	0.66861
GLRA4	3	0.28806	0.42177	1.0	8020	2	-0.13243	0.0014561	0.0041021	0.823967	93	1	-0.13243
FLAD1	3	0.9985	0.99851	1.0	21432	0	0.88349	0.0014974	0.0042243	0.823967	94	3	0.88349
PDCD1LG2	3	0.17431	0.28061	1.0	5386	1	0.40378	0.0015516	0.004382	0.823967	95	2	0.40378
CYLC1	3	0.89449	0.89451	1.0	18612	0	0.7366	0.001569	0.0044313	0.823967	96	2	0.7366
GRM8	3	0.29283	0.42754	1.0	8139	2	-0.14095	0.0015993	0.004518	0.823967	97	1	-0.14095
ITGB8	3	0.99838	0.99839	1.0	21431	0	0.41499	0.0016214	0.0045775	0.823967	98	3	0.41499
SERPINB7	3	0.90799	0.90795	1.0	18971	0	0.36257	0.001647	0.0046453	0.823967	99	2	0.36257
AQP9	3	0.99835	0.99836	1.0	21430	0	0.41868	0.0016532	0.0046623	0.823967	100	3	0.41868
ZNF708	3	0.99833	0.99834	1.0	21429	0	0.46433	0.0016653	0.0047038	0.823967	101	3	0.46433
OR5L2	3	0.99833	0.99834	1.0	21428	0	0.57956	0.0016727	0.0047259	0.823967	102	3	0.57956
STUB1	3	0.13624	0.23169	1.0	4499	1	0.026292	0.0016947	0.0047896	0.823967	103	1	0.026292
C14orf28	3	0.93656	0.93664	1.0	19717	0	0.58738	0.0017525	0.0049422	0.823967	104	2	0.58738
CPSF2	3	0.20178	0.31542	1.0	6022	2	-0.21135	0.0017901	0.0050441	0.823967	105	1	-0.21135
hsa-mir-1264	4	0.99445	0.99444	1.0	21298	0	0.73381	0.0018093	0.0065883	0.823967	106	4	0.73381
15-Sep	6	0.99818	0.99815	1.0	21427	0	0.27692	0.0018173	0.0090703	0.823967	107	6	0.27692
BRCA2	3	0.99815	0.99816	1.0	21426	0	0.52664	0.0018481	0.005205	0.823967	108	3	0.52664
KDM5D	3	0.99706	0.99707	1.0	21385	0	0.72312	0.0018585	0.0052313	0.823967	109	3	0.72312
hsa-mir-8057	4	0.93134	0.93117	1.0	19576	0	0.34027	0.0018774	0.0068382	0.823967	110	3	0.34027
ZBTB11	3	0.074199	0.15009	1.0	3054	1	-0.073806	0.0018855	0.0053018	0.823967	111	1	-0.073806
CSAD	3	0.98717	0.9873	1.0	21076	0	0.77395	0.0018914	0.0053148	0.823967	112	3	0.77395
SMDT1	3	0.71244	0.71309	1.0	14436	1	0.27517	0.0019333	0.0054342	0.823967	113	2	0.27517
CCDC7	3	0.7693	0.76927	1.0	15693	0	0.79406	0.001946	0.0054821	0.823967	114	2	0.79406
STAP1	3	0.9441	0.94422	1.0	19918	0	0.53418	0.0019796	0.0055628	0.823967	115	2	0.53418
ATP6V0A4	3	0.89653	0.8966	1.0	18664	0	0.094485	0.001981	0.0055684	0.823967	116	1	0.094485
hsa-mir-664a	4	0.99802	0.99804	1.0	21425	0	0.35538	0.0019817	0.0072181	0.823967	117	4	0.35538
hsa-mir-626	4	0.34278	0.48796	1.0	8734	1	0.53058	0.0020046	0.0073048	0.823967	118	3	0.53058
ADAMTS6	3	0.9149	0.91485	1.0	19168	0	1.8574	0.0020184	0.0056689	0.823967	119	2	1.8574
MLLT3	3	0.94042	0.9405	1.0	19816	0	0.2305	0.0020287	0.0056924	0.823967	120	2	0.2305
EGFL6	3	0.99796	0.99798	1.0	21424	0	0.47985	0.0020384	0.0057214	0.823967	121	3	0.47985
PFKFB2	3	0.66883	0.6739	1.0	13563	1	0.11323	0.0020764	0.0058233	0.823967	122	1	0.11323
CHRNA5	3	0.99792	0.99793	1.0	21423	0	0.97415	0.0020794	0.0058293	0.823967	123	3	0.97415
DSE	3	0.99791	0.99792	1.0	21422	0	0.52725	0.0020918	0.0058644	0.823967	124	3	0.52725
DBN1	3	0.34901	0.45985	1.0	8817	1	0.075519	0.0021241	0.0059524	0.823967	125	1	0.075519
SLC16A12	3	0.99787	0.99788	1.0	21421	0	0.56984	0.0021343	0.0059861	0.823967	126	3	0.56984
AKAP4	3	0.99786	0.99788	1.0	21420	0	0.65314	0.0021367	0.0059926	0.823967	127	3	0.65314
TAS2R30	3	0.99786	0.99787	1.0	21419	0	0.48622	0.0021403	0.0059995	0.823967	128	3	0.48622
SLCO1C1	3	0.99785	0.99786	1.0	21418	0	0.46095	0.0021478	0.0060193	0.823967	129	3	0.46095
SATB2	3	0.23613	0.35808	1.0	6812	1	0.27114	0.0021718	0.0060811	0.823967	130	2	0.27114
EBF3	3	0.99781	0.99782	1.0	21417	0	0.41218	0.002187	0.0061194	0.823967	131	3	0.41218
LRRIQ3	3	0.9978	0.99781	1.0	21416	0	0.50796	0.0021991	0.0061567	0.823967	132	3	0.50796
FAXC	3	0.42946	0.50573	1.0	9856	1	0.47394	0.0022203	0.0062213	0.823967	133	2	0.47394
CASP1	3	0.99774	0.99776	1.0	21415	0	0.64704	0.0022574	0.0063061	0.823967	134	3	0.64704
DCX	3	0.95475	0.95494	1.0	20206	0	0.59944	0.0022664	0.0063292	0.823967	135	3	0.59944
VSX2	3	0.80498	0.80473	1.0	16538	0	0.32144	0.0022671	0.0063315	0.823967	136	2	0.32144
HIST1H4L	3	0.99772	0.99773	1.0	21414	0	0.5697	0.0022809	0.0063753	0.823967	137	3	0.5697
NonTargetingControlGuideForHuman_0299	1	0.9977	0.99772	1.0	21413	0	1.9508	0.0023007	0.0022942	0.823967	138	1	1.9508
FBXO38	3	0.9977	0.99771	1.0	21412	0	0.36007	0.0023024	0.0064343	0.823967	139	3	0.36007
TRAPPC6B	3	0.98932	0.98944	1.0	21149	0	0.39965	0.0023148	0.0064721	0.823967	140	3	0.39965
hsa-mir-3920	4	0.12117	0.25235	1.0	4158	3	-0.18656	0.0023861	0.0086411	0.823967	141	1	-0.18656
hsa-mir-572	4	0.9249	0.92478	1.0	19410	0	0.26502	0.0023861	0.0086411	0.823967	142	3	0.26502
SUCLA2	3	0.9949	0.995	1.0	21324	0	0.63759	0.0024077	0.0067169	0.823967	143	3	0.63759
KAT2B	3	0.99333	0.99344	1.0	21264	0	0.38293	0.0024102	0.0067252	0.823967	144	3	0.38293
TNFAIP8	3	0.99759	0.99758	1.0	21411	0	0.52996	0.0024133	0.0067345	0.823967	145	3	0.52996
XPO4	3	0.85721	0.8571	1.0	17728	0	0.78112	0.0024316	0.006784	0.823967	146	2	0.78112
UBE2K	3	0.25066	0.37603	1.0	7158	2	-0.13046	0.0024579	0.006853	0.823967	147	1	-0.13046
NonTargetingControlGuideForHuman_0787	1	0.99754	0.99757	1.0	21410	0	1.1906	0.0024599	0.0024482	0.823967	148	1	1.1906
RAB40AL	3	0.99754	0.99753	1.0	21409	0	0.38933	0.0024626	0.0068668	0.823967	149	3	0.38933
OR14C36	3	0.26894	0.39849	1.0	7570	1	0.72422	0.0025231	0.0070337	0.823967	150	2	0.72422
SYN1	3	0.99746	0.99745	1.0	21408	0	0.55211	0.0025383	0.0070674	0.823967	151	3	0.55211
hsa-mir-5009	4	0.99446	0.99444	1.0	21300	0	0.39728	0.0025412	0.009175	0.823967	152	4	0.39728
ANGPTL7	3	0.99745	0.99744	1.0	21407	0	0.5164	0.0025525	0.0071056	0.823967	153	3	0.5164
PRRG1	3	0.35195	0.46148	1.0	8851	1	0.2314	0.0025533	0.0071075	0.823967	154	2	0.2314
BBS10	3	0.98744	0.98756	1.0	21085	0	0.56686	0.0025668	0.0071398	0.823967	155	3	0.56686
hsa-mir-4275	4	0.79805	0.80026	1.0	16372	1	0.79624	0.0025708	0.0092681	0.823967	156	3	0.79624
PRRG2	3	0.99743	0.99742	1.0	21406	0	0.37939	0.0025731	0.0071593	0.823967	157	3	0.37939
SAMD1	3	0.92444	0.92443	1.0	19400	0	0.70223	0.0025805	0.0071836	0.823967	158	2	0.70223
TTLL7	3	0.99328	0.9934	1.0	21261	0	0.41607	0.002601	0.0072315	0.823967	159	3	0.41607
ACOT9	3	0.99738	0.99737	1.0	21405	0	0.40755	0.0026246	0.0073062	0.823967	160	3	0.40755
hsa-mir-206	4	0.99736	0.99737	1.0	21404	0	0.41443	0.0026354	0.0094826	0.823967	161	4	0.41443
GOLGB1	3	0.71093	0.71168	1.0	14403	1	0.16805	0.0026486	0.0073698	0.823967	162	2	0.16805
NonTargetingControlGuideForHuman_0419	1	0.99733	0.99736	1.0	21403	0	1.2476	0.0026669	0.0026515	0.823967	163	1	1.2476
NonTargetingControlGuideForHuman_0778	1	0.99732	0.99734	1.0	21402	0	1.167	0.0026828	0.0026639	0.823967	164	1	1.167
SCG2	3	0.15161	0.25145	1.0	4858	2	-0.19562	0.0026963	0.0074934	0.823967	165	1	-0.19562
TTC32	3	0.99728	0.99729	1.0	21401	0	0.51454	0.0027193	0.007558	0.823967	166	3	0.51454
SRGAP1	3	0.99727	0.99728	1.0	21400	0	0.63382	0.0027258	0.0075819	0.823967	167	3	0.63382
hsa-mir-654	4	0.5919	0.66518	1.0	12148	1	0.64743	0.0027387	0.0098316	0.823967	168	3	0.64743
DEFB126	3	0.4835	0.5388	1.0	10572	1	0.20582	0.002744	0.0076336	0.823967	169	2	0.20582
BCORL1	3	0.81974	0.81954	1.0	16868	0	0.43671	0.0027478	0.0076446	0.823967	170	2	0.43671
HMGN5	3	0.99724	0.99724	1.0	21399	0	0.54452	0.0027642	0.0076884	0.823967	171	3	0.54452
OSBPL1A	3	0.99723	0.99724	1.0	21398	0	0.6137	0.0027661	0.0076926	0.823967	172	3	0.6137
OR2T12	3	0.99723	0.99723	1.0	21397	0	0.513	0.0027698	0.0077037	0.823967	173	3	0.513
THEG	3	0.99723	0.99723	1.0	21396	0	0.50427	0.0027746	0.0077147	0.823967	174	3	0.50427
RBM8A	3	0.014712	0.038636	0.647136	1283	2	-0.49723	0.0027917	0.0077604	0.823967	175	1	-0.49723
NonTargetingControlGuideForHuman_0934	1	0.99721	0.99724	1.0	21395	0	1.5133	0.0027943	0.0027723	0.823967	176	1	1.5133
RAP1B	3	0.99164	0.99173	1.0	21209	0	0.62606	0.0028019	0.007788	0.823967	177	3	0.62606
TRAF3IP3	3	0.93562	0.93569	1.0	19686	0	0.55254	0.0028105	0.0078079	0.823967	178	2	0.55254
PDE8A	3	0.99717	0.99717	1.0	21394	0	0.29244	0.0028334	0.0078729	0.823967	179	3	0.29244
CAPNS2	3	0.27855	0.41029	1.0	7792	1	0.65732	0.0028536	0.0079264	0.823967	180	2	0.65732
hsa-mir-548o-2	3	0.99714	0.99715	1.0	21393	0	0.99473	0.0028584	0.0079365	0.823967	181	3	0.99473
CARD8	3	0.99714	0.99714	1.0	21392	0	0.36512	0.0028603	0.0079453	0.823967	182	3	0.36512
CDKN2AIPNL	3	0.99714	0.99714	1.0	21391	0	0.45879	0.0028613	0.0079476	0.823967	183	3	0.45879
MTRNR2L4	3	0.70931	0.71019	1.0	14372	1	-0.056773	0.0028632	0.0079508	0.823967	184	1	-0.056773
TWSG1	3	0.99713	0.99714	1.0	21390	0	0.44856	0.0028675	0.0079646	0.823967	185	3	0.44856
NonTargetingControlGuideForHuman_0105	1	0.99713	0.99716	1.0	21389	0	2.3629	0.0028739	0.0028544	0.823967	186	1	2.3629
PKNOX2	3	0.99711	0.99712	1.0	21388	0	0.44848	0.0028878	0.0080223	0.823967	187	3	0.44848
hsa-mir-577	4	0.99711	0.99711	1.0	21387	0	0.43781	0.0028933	0.010371	0.823967	188	4	0.43781
TAS2R5	3	0.95242	0.95261	1.0	20147	0	0.56045	0.0029028	0.0080721	0.823967	189	3	0.56045
FABP4	3	0.88089	0.88091	1.0	18307	0	0.063991	0.0029347	0.0081514	0.823967	190	1	0.063991
hsa-mir-3916	4	0.53112	0.63556	1.0	11227	1	0.068749	0.0029582	0.010604	0.823967	191	2	0.068749
PRMT7	3	0.28579	0.41904	1.0	7970	1	0.79689	0.0029819	0.0082662	0.823967	192	2	0.79689
FREM2	3	0.99267	0.99275	1.0	21242	0	0.83857	0.0029824	0.008268	0.823967	193	3	0.83857
PRX	3	0.71004	0.71087	1.0	14382	1	0.61055	0.0030114	0.0083584	0.823967	194	2	0.61055
GPR22	3	0.99698	0.99699	1.0	21384	0	0.47427	0.0030241	0.0083944	0.823967	195	3	0.47427
HELQ	3	0.14998	0.24938	1.0	4814	1	0.28263	0.00303	0.0084101	0.823967	196	2	0.28263
RGS4	3	0.99695	0.99696	1.0	21383	0	0.48387	0.0030541	0.0084737	0.823967	197	3	0.48387
ZNF175	3	0.915	0.91494	1.0	19171	0	1.3353	0.003062	0.0084963	0.823967	198	2	1.3353
CGB7	1	0.99694	0.99699	1.0	21382	0	2.1263	0.0030649	0.0030374	0.823967	199	1	2.1263
STX17	3	0.45812	0.52295	1.0	10220	1	0.10162	0.0030777	0.0085387	0.823967	200	2	0.10162
PRUNE2	3	0.9969	0.99692	1.0	21381	0	0.42121	0.0030976	0.0085959	0.823967	201	3	0.42121
IL7R	3	0.61125	0.62762	1.0	12481	1	0.32922	0.0031254	0.008671	0.823967	202	2	0.32922
DHX40	3	0.99686	0.99689	1.0	21380	0	0.43286	0.0031353	0.0087001	0.823967	203	3	0.43286
CCDC144NL	3	0.99686	0.99689	1.0	21379	0	0.43914	0.0031363	0.0087033	0.823967	204	3	0.43914
hsa-mir-4525	4	0.94483	0.94471	1.0	19945	0	0.11004	0.0031488	0.011272	0.823967	205	2	0.11004
BEST3	3	0.99684	0.99688	1.0	21378	0	0.57509	0.0031578	0.0087646	0.823967	206	3	0.57509
FRYL	3	0.99684	0.99688	1.0	21377	0	1.7853	0.0031599	0.0087729	0.823967	207	3	1.7853
C15orf39	3	0.91035	0.91033	1.0	19039	0	0.6109	0.0031673	0.0087928	0.823967	208	2	0.6109
SLC18B1	3	0.93864	0.93876	1.0	19767	0	0.48154	0.003173	0.0088052	0.823967	209	2	0.48154
hsa-mir-576	4	0.38495	0.53088	1.0	9248	1	0.37372	0.0032209	0.011518	0.823967	210	3	0.37372
WDFY1	3	0.76998	0.76994	1.0	15711	0	0.61789	0.0032714	0.0090616	0.823967	211	2	0.61789
PKLR	3	0.21042	0.32624	1.0	6237	1	0.92075	0.0032992	0.0091363	0.823967	212	2	0.92075
NOS1	3	0.99669	0.99674	1.0	21376	0	0.45618	0.0033114	0.0091736	0.823967	213	3	0.45618
OR9A4	3	0.4749	0.53339	1.0	10461	1	0.57808	0.003316	0.0091847	0.823967	214	2	0.57808
hsa-mir-5007	4	0.89648	0.89627	1.0	18663	0	0.39864	0.0033339	0.011914	0.823967	215	2	0.39864
GNB3	3	0.43408	0.50843	1.0	9911	1	0.44718	0.0033637	0.0093119	0.823967	216	2	0.44718
MFN1	3	0.98506	0.98519	1.0	21026	0	0.84269	0.0033739	0.0093387	0.823967	217	3	0.84269
NABP1	3	0.99663	0.99668	1.0	21375	0	0.46766	0.0033749	0.0093396	0.823967	218	3	0.46766
CSF1R	3	0.65046	0.65876	1.0	13181	1	0.62694	0.0033833	0.0093627	0.823967	219	2	0.62694
IFNGR1	3	0.99661	0.99667	1.0	21374	0	0.46656	0.0033873	0.0093733	0.823967	220	3	0.46656
NonTargetingControlGuideForHuman_0624	1	0.99658	0.99664	1.0	21373	0	2.1874	0.0034152	0.0033759	0.823967	221	1	2.1874
DNASE2B	3	0.55578	0.58692	1.0	11582	1	0.99662	0.0034273	0.0094816	0.823967	222	2	0.99662
WBP2	3	0.96193	0.96203	1.0	20403	0	0.41761	0.003459	0.0095702	0.823967	223	3	0.41761
ZNF766	3	0.80738	0.80714	1.0	16589	0	0.30384	0.0035066	0.009703	0.823967	224	2	0.30384
NonTargetingControlGuideForHuman_0325	1	0.99646	0.99652	1.0	21372	0	0.87959	0.0035426	0.0034967	0.823967	225	1	0.87959
ZNF99	3	0.59722	0.61704	1.0	12237	1	0.20961	0.0035543	0.0098339	0.823967	226	2	0.20961
ASZ1	3	0.88108	0.88111	1.0	18312	0	0.20535	0.003602	0.0099644	0.823967	227	2	0.20535
MAGEB4	3	0.99637	0.99642	1.0	21371	0	0.41842	0.0036333	0.010054	0.823967	228	3	0.41842
NUDT3	3	0.99636	0.99641	1.0	21370	0	0.4499	0.0036401	0.010074	0.823967	229	3	0.4499
OFD1	3	0.99635	0.9964	1.0	21369	0	0.53158	0.003648	0.010102	0.823967	230	3	0.53158
PRKAR2B	3	0.52469	0.56563	1.0	11136	1	0.34398	0.0036496	0.010104	0.823967	231	2	0.34398
ZNF705A	2	0.99635	0.99629	1.0	21368	0	0.61561	0.0036519	0.0070171	0.823967	232	2	0.61561
hsa-mir-4711	4	0.99633	0.99635	1.0	21367	0	0.34055	0.003666	0.01308	0.82475	233	4	0.34055
